"/BIC/ZC_VYKAZ Výkaz";"/BIC/ZC_VTAB Tabulka výkazu";"/BIC/ZC_POLVYK Položka výkazu";"/BIC/ZC_SYNUC Syntetický účet";"/BIC/ZC_CISPOL Číslo položky";"DATEFROM Platí od";"DATETO Platí do";"TXTXL Dlouhý text"
"057";"000200";"85";"";"085";"20120101";"20121231";"Závazky vůči státnímu rozpočtu celkem3)"
"057";"000200";"85";"";"085";"10000101";"20111231";"Dotace na úhradu provozních výdajů, které mají být kryty z rozpočtu Evropské unie včetně stanoveného podílu státního rozpočtu na financování těchto výdajů"
"057";"000200";"85";"";"085";"20130101";"20151231";"Závazky vůči státnímu rozpočtu celkem"
"057";"000200";"85";"";"085";"20160101";"99991231";" účelová podpora"
"057";"000200";"86";"";"086";"20120101";"20121231";"v tom: odvod z provozu a z odpisů 4)"
"057";"000200";"86";"";"086";"10000101";"20111231";"Dotace na úhradu provozních výdajů podle mezinárodních smluv, na základě kterých jsou České republice svěřeny peněžní prostředky z finančních mechanismů"
"057";"000200";"86";"";"086";"20130101";"20151231";"v tom: odvod z provozu a z odpisů"
"057";"000200";"86";"";"086";"20160101";"99991231";"Dotace na výzkum, vývoj a inovace od poskytovatelů jiných než je zřizovatel 3)"
"057";"000200";"87";"";"087";"10000101";"20111231";"Ostatní příspěvky a dotace 2)"
"057";"000200";"87";"";"087";"20120101";"20121231";" odvod příjmů z prodeje nemovitého státního majetku 5)"
"057";"000200";"87";"";"087";"20130101";"20151231";"Odvod příjmů z prodeje nemovitého státního majetku"
"057";"000200";"87";"";"087";"20160101";"99991231";"v tom: institucionální podpora"
"057";"000200";"88";"";"088";"10000101";"20111231";"Závazky vůči státnímu rozpočtu celkem3)"
"057";"000200";"88";"";"088";"20120101";"20121231";" ostatní odvody 5)"
"057";"000200";"88";"";"088";"20160101";"99991231";" účelová podpora"
"057";"000200";"88";"";"088";"20130101";"20151231";"Ostatní odvody"
"057";"000200";"89";"";"089";"10000101";"20111231";"v tom: odvod z provozu a z odpisů 4)"
"057";"000200";"89";"";"089";"20120101";"20121231";"Příspěvky a dotace ze státního rozpočtu na výzkum, vývoj a inovace celkem 6)"
"057";"000200";"89";"";"089";"20130101";"20151231";"Příspěvky a dotace ze státního rozpočtu na výzkum, vývoj a inovace celkem"
"057";"000200";"89";"";"089";"20160101";"99991231";"Dotace na úhradu výdajů, které mají být kryty z rozpočtu Evropské unie včetně stanoveného podílu státního rozpočtu na financování těchto výdajů 4)"
"057";"000200";"90";"";"090";"20120101";"20121231";"v tom: institucionální"
"057";"000200";"90";"";"090";"20130101";"20151231";"v tom: institucionální"
"057";"000200";"90";"";"090";"10000101";"20111231";" odvod příjmů z prodeje nemovitého státního majetku 5)"
"057";"000200";"90";"";"090";"20160101";"99991231";"Dotace na úhradu výdajů podle mezinárodních smluv, na základě kterých jsou České republice svěřeny peněžní prostředky z finančních mechanismů včetně stanoveného podílu státního rozpočtu na financování těchto výdajů 4)"
"057";"000200";"91";"";"091";"20120101";"20121231";" účelové"
"057";"000200";"91";"";"091";"20130101";"20151231";"účelové"
"057";"000200";"91";"";"091";"10000101";"20111231";" ostatní odvody 5)"
"057";"000200";"91";"";"091";"20160101";"99991231";"Ostatní příspěvky a dotace 5)"
"057";"000200";"92";"";"092";"20120101";"20121231";"Použití prostředků rezervního fondu 7)"
"057";"000200";"92";"";"092";"10000101";"20111231";"Příspěvky a dotace ze státního rozpočtu na výzkum, vývoj a inovace celkem 6)"
"057";"000200";"92";"";"092";"20130101";"20151231";"Použití prostředků rezervního fondu"
"057";"000200";"92";"";"092";"20160101";"99991231";"Závazky vůči státnímu rozpočtu celkem"
"057";"000200";"93";"";"093";"10000101";"20111231";"v tom: institucionální"
"057";"000200";"93";"";"093";"20160101";"99991231";"v tom: odvod z provozu a z odpisů 6)"
"057";"000200";"93";"";"093";"20130101";"20151231";"Přepočtený počet zaměstnanců"
"057";"000200";"93";"";"093";"20120101";"20121231";"Přepočtený počet zaměstnanců"
"057";"000200";"94";"";"094";"20130101";"20151231";"Průměrný plat (mzda) měsíčně"
"057";"000200";"94";"";"094";"20160101";"99991231";" odvod příjmů z prodeje nemovitého státního majetku 7)"
"057";"000200";"94";"";"094";"10000101";"20111231";" účelové"
"057";"000200";"94";"";"094";"20120101";"20121231";"Průměrný plat (mzda) měsíčně v Kč"
"057";"000200";"95";"";"095";"20160101";"99991231";" ostatní odvody 7)"
"057";"000200";"95";"";"095";"10000101";"20111231";"Použití prostředků rezervního fondu 7)"
"057";"000200";"96";"";"096";"20160101";"99991231";"Dotace ze státního rozpočtu na výzkum, vývoj a inovace celkem 8)"
"057";"000200";"96";"";"096";"10000101";"20111231";"Přepočtený počet zaměstnanců"
"057";"000200";"97";"";"097";"10000101";"20111231";"Průměrný plat (mzda) měsíčně v Kč"
"057";"000200";"97";"";"097";"20160101";"99991231";"v tom: institucionální podpora"
"057";"000200";"98";"";"098";"20160101";"99991231";" účelová podpora"
"057";"000200";"99";"";"099";"20160101";"99991231";"Použití prostředků rezervního fondu 9)"
"058";"000300";"3010";"";"001";"10000101";"99991231";"Příjmy celkem"
"058";"000300";"3011";"";"002";"10000101";"99991231";"Třída 1 - Daňové příjmy"
"058";"000300";"3012";"";"003";"10000101";"99991231";"Třída 2 - Nedaňové příjmy"
"058";"000300";"3013";"";"004";"10000101";"99991231";"Třída 3 - Kapitálové příjmy"
"058";"000300";"3014";"";"005";"10000101";"99991231";"Třída 4 - Přijaté transfery"
"058";"000300";"3020";"";"006";"10000101";"99991231";"Konsolidace příjmů"
"058";"000300";"3021";"";"007";"10000101";"99991231";"4133 - Převody z vlastních rezervních fondů (jiných než OSS)"
"058";"000300";"3022";"";"008";"10000101";"99991231";"4134 - Převody z rozpočtových účtů"
"058";"000300";"3023";"";"009";"10000101";"99991231";"4135 - Převody z rezervních fondů OSS"
"058";"000300";"3024";"";"010";"10000101";"99991231";"4136 - Převody z jiných fondů OSS"
"058";"000300";"3025";"";"011";"10000101";"99991231";"4139 - Ostatní převody z vlastních fondů"
"058";"000300";"3050";"";"012";"10000101";"99991231";"Příjmy celkem po konsolidaci"
"058";"000300";"3060";"";"013";"10000101";"99991231";"Výdaje celkem"
"058";"000300";"3061";"";"014";"10000101";"99991231";"Třída 5 - Běžné výdaje"
"058";"000300";"3062";"";"015";"10000101";"99991231";"Třída 6 - Kapitálové výdaje"
"058";"000300";"3070";"";"016";"10000101";"99991231";"Konsolidace výdajů"
"058";"000300";"3072";"";"017";"10000101";"99991231";"5345 - Převody vlastním rozpočtovým účtům"
"058";"000300";"3073";"";"018";"10000101";"99991231";"5346 - Převody do fondů OSS"
"058";"000300";"3074";"";"019";"10000101";"99991231";"5349 - Ostatní převody vlastním fondům"
"058";"000300";"3075";"";"020";"10000101";"99991231";"6361 - Investiční převody do rezervního fondu"
"058";"000300";"3090";"";"021";"10000101";"99991231";"Výdaje celkem po konsolidaci"
"058";"000300";"3100";"";"022";"10000101";"99991231";"Saldo příjmů a výdajů po konsolidaci"
"058";"000300";"3200";"";"023";"10000101";"99991231";"Třída 8 - Financování"
"058";"000300";"3300";"";"024";"10000101";"99991231";"Saldo příjmů a výdajů před konsolidací"
"058";"000700";"7130";"";"001";"10000101";"99991231";"Nedaňové příjmy, kapitálové příjmy a přijaté transfery celkem"
"058";"000700";"7131";"";"002";"10000101";"99991231";"v tom: příjmy z rozpočtu Evropské unie bez SZP - programovací období 2004 až 2006 celkem"
"058";"000700";"7132";"";"003";"10000101";"99991231";"příjmy z rozpočtu Evropské unie bez SZP - programovací období 2007 až 2013 celkem"
"058";"000700";"7135";"";"004";"10000101";"99991231";"příjmy z prostředků ostatních zahraničních programů"
"058";"000700";"7136";"";"005";"10000101";"99991231";"ostatní nedaňové příjmy, kapitálové příjmy a přijaté transfery celkem"
"058";"000700";"7201";"";"006";"10000101";"99991231";"Výdaje na financování regionálních programů"
"058";"000700";"7202";"";"007";"10000101";"99991231";"Státní finanční podpora k hypotečním úvěrům na bytovou výstavbu"
"058";"000700";"7203";"";"008";"10000101";"99991231";"Ostatní výdaje na zabezpečení plnění úkolů Ministerstva pro místní rozvoj"
"058";"000700";"7204";"";"009";"10000101";"99991231";"v tom: výdaje spojené s výkonem předsednictví ČR v Radě Evropské unie"
"058";"000700";"7205";"";"010";"10000101";"99991231";"ostatní výdaje spojené s další činností resortu"
"058";"000700";"7206";"";"011";"10000101";"99991231";"234 410 Podpora rozvoje a obnovy materiálně technické základny CNS"
"058";"000700";"7207";"";"012";"10000101";"99991231";"334 110 Podpora reprodukce majetku ve vlastnictví církví"
"058";"000700";"7208";"";"013";"10000101";"99991231";"Výdaje na zabezpečení plnění úkolů Ministerstva kultury"
"058";"000700";"7209";"";"014";"10000101";"99991231";"v tom: činnost úřadu"
"058";"000700";"7210";"";"015";"10000101";"99991231";"234 010 Rozvoj a obnova materiálně technické základny systému řízení Ministerstva kultury"
"058";"000700";"7211";"";"016";"10000101";"99991231";"výdaje spojené s výkonem předsednictví ČR v Radě Evropské unie"
"058";"000700";"7212";"";"017";"10000101";"99991231";"Neinvestiční výdaje na programy spolufinancované z prostředků EU bez SZP - programovací období 2007 až 2013 (mimo ISPROFIN) celkem"
"058";"000700";"7214";"";"018";"10000101";"99991231";"Příspěvkové organizace zřízené Ministerstvem kultury"
"058";"000700";"7215";"";"019";"10000101";"99991231";"v tom: příspěvek na provoz"
"058";"000700";"7216";"";"020";"10000101";"99991231";"234 110 Rozvoj a obnova materiálně technické základny státních kulturních zařízení, včetně společných projektů spolufinancovaných z prostředků finančního mechanismu EHP/Norsko"
"058";"000700";"7217";"";"021";"10000101";"99991231";"134 120 Program péče o národní kulturní poklad"
"058";"000700";"7218";"";"022";"10000101";"99991231";"společné projekty spolufinancované z prostředků finančního mechanismu EHP/Norsko (bez ISPROFIN)"
"058";"000700";"7219";"";"023";"10000101";"99991231";"ostatní dotace na reprodukci majetku"
"058";"000700";"7220";"";"024";"10000101";"99991231";"Výdaje na spolufinancování komunitáních programů"
"058";"000700";"7221";"";"025";"10000101";"99991231";"Kulturní služby, podpora živého umění"
"058";"000700";"7222";"";"026";"10000101";"99991231";"v tom: Program státní podpory profesionálních divadel a stálých profesionálních symf. orchestrů a pěveckých sborů"
"058";"000700";"7223";"";"027";"10000101";"99991231";"Kulturní aktivity"
"058";"000700";"7224";"";"028";"10000101";"99991231";"Veřejné informační služby knihoven"
"058";"000700";"7225";"";"029";"10000101";"99991231";"Záchrana a obnova kulturních památek"
"058";"000700";"7226";"";"030";"10000101";"99991231";"v tom: Program záchrany architektonického dědictví"
"058";"000700";"7227";"";"031";"10000101";"99991231";"Havárie střech památek"
"058";"000700";"7228";"";"032";"10000101";"99991231";"Program restaurování movitých kulturních památek"
"058";"000700";"7229";"";"033";"10000101";"99991231";"Program regenerace městských památkových rezervací a městských památkových zón"
"058";"000700";"7230";"";"034";"10000101";"99991231";"Péče o vesnické památkové rezervace a zóny a krajinné památkové zóny"
"058";"000700";"7231";"";"035";"10000101";"99991231";"Podpora záchranných archeologických výzkumů"
"058";"000700";"7232";"";"036";"10000101";"99991231";"Program podpory pro památky UNESCO"
"058";"000700";"7233";"";"037";"10000101";"99991231";"Podpora obnovy kulturních památek prostřednictvím obcí s rozšířenou působností"
"058";"000700";"7234";"";"038";"10000101";"99991231";"Integrovaný systém ochrany movitého kulturního dědictví"
"058";"000700";"7235";"";"039";"10000101";"99991231";"Výdaje na odstraňování škod způsobených povodněmi v r. 2002"
"058";"000700";"7236";"";"040";"10000101";"99991231";"Podpora kultury národnostních menšin"
"058";"000700";"7237";"";"041";"10000101";"99991231";"v tom: Podpora kulturních aktivit národnostních menšin"
"058";"000700";"7238";"";"042";"10000101";"99991231";"Podpora projektů integrace příslušníků romské komunity"
"058";"000700";"7239";"";"043";"10000101";"99991231";"Podpora rozšiřování a přijímání informací v jazycích národnostních menšin"
"058";"000700";"7240";"";"044";"10000101";"99991231";"Regionální kulturní zařízení"
"058";"000700";"7241";"";"045";"10000101";"99991231";"v tom: 234 210 Podpora rozvoje a obnovy mat.tech.základny regionálních kulturních zařízení"
"058";"000700";"7242";"";"046";"10000101";"99991231";"334 010 Reprodukce investičního majetku v působnosti MK"
"058";"000700";"7243";"";"047";"10000101";"99991231";"Ostatní výdaje na reprodukci majetku"
"058";"000700";"7244";"";"048";"10000101";"99991231";"v tom: 234 310 Podpora obnovy kulturních památek a ochrany kulturního dědictví"
"058";"000700";"7245";"";"049";"10000101";"99991231";"334 070 Náhrada objektů vydaných v restitucích"
"058";"000700";"7246";"";"050";"10000101";"99991231";"Centrum pro dokumentaci majetkových převodů kulturních statků obětí 2. světové války"
"058";"000700";"7310";"";"051";"10000101";"99991231";"Platy zaměstnanců a ostatní platby za provedenou práci"
"058";"000700";"7320";"";"052";"10000101";"99991231";"Povinné pojistné placené zaměstnavatelem"
"058";"000700";"7330";"";"054";"10000101";"99991231";"Převod fondu kulturních a sociálních potřeb"
"058";"000700";"7349";"";"056";"10000101";"99991231";"Platy zaměstnanců v pracovním poměru"
"058";"000700";"7350";"";"058";"10000101";"99991231";"Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů"
"058";"000700";"7351";"";"060";"10000101";"99991231";"v tom: ze státního rozpočtu celkem"
"058";"000700";"7352";"";"061";"10000101";"99991231";"v tom: institucionální výdaje celkem"
"058";"000700";"7353";"";"062";"10000101";"99991231";"účelové výdaje celkem"
"058";"000700";"7362";"";"063";"10000101";"99991231";"Programy v působnosti poskytovatelů"
"058";"000700";"7363";"";"064";"10000101";"99991231";"Veřejné zakázky"
"058";"000700";"7394";"";"065";"10000101";"99991231";"Podpora projektů integrace příslušníků rómské komunity"
"058";"000700";"7395";"";"066";"10000101";"99991231";"Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb."
"058";"000700";"7410";"";"067";"10000101";"99991231";"Výdaje na programy spolufinancované z prostředků EU bez SZP - programovací období 2004 až 2006 celkem"
"058";"000700";"7411";"";"068";"10000101";"99991231";"v tom: ze státního rozpočtu"
"058";"000700";"7412";"";"069";"10000101";"99991231";"kryté příjmem z rozpočtu EU"
"058";"000700";"7430";"";"070";"10000101";"99991231";"Výdaje na programy spolufinancované z prostředků EU bez SZP - programovací období 2007 až 2013 celkem"
"058";"000700";"7431";"";"071";"10000101";"99991231";"v tom: ze státního rozpočtu"
"058";"000700";"7432";"";"072";"10000101";"99991231";"kryté příjmem z rozpočtu EU"
"058";"000700";"7450";"";"073";"10000101";"99991231";"Výdaje na společné projekty, které jsou z části financovány z prostředků ostatních zahraničních programů"
"058";"000700";"7451";"";"074";"10000101";"99991231";"v tom: ze státního rozpočtu"
"058";"000700";"7452";"";"075";"10000101";"99991231";"kryté příjmem z prostředků ostatních zahraničních programů"
"058";"000700";"7650";"";"076";"10000101";"99991231";"Platy zaměstnanců a ostatní platby za provedenou práci ve státní správě 9)"
"058";"000700";"7651";"";"077";"10000101";"99991231";"z toho: Platy zaměstnanců ve státní správě 9)"
"060";"000300";"3010";"";"001";"20150101";"99991231";"Příjmy celkem"
"060";"000300";"3011";"";"002";"20150101";"99991231";"Třída 1 - Daňové příjmy"
"060";"000300";"3012";"";"003";"20150101";"99991231";"Třída 2 - Nedaňové příjmy"
"060";"000300";"3013";"";"004";"20150101";"99991231";"Třída 3 - Kapitálové příjmy"
"060";"000300";"3014";"";"005";"20150101";"99991231";"Třída 4 - Přijaté transfery"
"060";"000300";"3020";"";"006";"20220101";"99991231";"Konsolidace příjmů"
"060";"000300";"3021";"";"007";"20220101";"99991231";"4132 - Převody z ostatních vlastních fondů"
